path,size_bytes,size_mb_decimal,sha256,category,protected_status,git_ignored,above_50_mb,above_100_mb,duplicate_group,commit_disposition,reason
outputs/runs/thayer_multiple_hypotheses_20260712_190701/manifests/near_collision_pool_definitions.csv,12392033,12.392033,e41bc0db67aa7a46d9631c73e5e513f824ebb836d9b860b5f367ffcb16f38c02,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_hierarchical_feasibility_20260712_010729/features/v4_r_training_samples.csv,12379434,12.379434,14cce73c428f1e30d8afd7c208d60ccefc8caee5af48fc701a285d5e8c1a0a89,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_probabilistic_unet_20260712_163340/manifests/near_collision_pool_definitions.csv,12367611,12.367611,ba9831e619175e2ddc7b9b649c56669e484d742e3d9f3ab84965399198076ceb,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_ambiguity_atlas_v0_20260712_145627/tables/atlas_pool_render_manifest.csv,12049060,12.049060,05fe0b092d65734c99a8673229b72b6ae2a32045ef2c08634f4d3bc0fed078a5,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/evaluation_audit_20260708_220833/model_audit/residual_logic/residual_logic_grid.png,11966356,11.966356,750925a7f40a3fda13b1e4f26eb1931e5608145a7590a7f69bda605b21f2e624,large_figure,PUBLICATION_REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Only selected compact central figures belong in the curated archive.
outputs/runs/thayer_competing_hypotheses_20260712_131111/tables/atlas_pool_render_manifest.csv,11911060,11.911060,c4ae0c920047cfef5ba9cf020c827cdb5ad1669578da5ab64cacb4486cd9da29,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_pu_batch_r1_20260714_224244/eligibility_continuation/inference/thayer_pu_training_inference_manifest.csv,11803380,11.803380,cdae7c5476935fe4777cabddf298429439aea36fd7547d73a2df354a4de0ed81,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_hierarchical_feasibility_20260712_010729/features/v2_r_training_samples.csv,10808793,10.808793,6e62c4802c93ddd712d2e508b68a637002bea8b2f0cdc7b3df4ded768a61a6a2,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_multiple_hypotheses_20260712_190701/features/near_pool_calibration_blend_embeddings.npy,10800128,10.800128,c5c041f457f9baf14c999eb221c87fec6f705ecd05caa3f1526e25ce885c6238,cache_or_dense_embedding,DERIVED_BULKY_ARTIFACT,yes,no,no,,EXCLUDE_LOCAL_ONLY,Regenerable cache or dense embedding; compact provenance is sufficient.
outputs/runs/thayer_multiple_hypotheses_20260712_190701/features/near_pool_calibration_target_embeddings.npy,10800128,10.800128,24d23009ad7aab03f4ccb380659beb45ce9d752feaabaf7490a6d2c436e98b0a,cache_or_dense_embedding,DERIVED_BULKY_ARTIFACT,yes,no,no,,EXCLUDE_LOCAL_ONLY,Regenerable cache or dense embedding; compact provenance is sufficient.
outputs/runs/thayer_multiple_hypotheses_20260712_190701/features/near_pool_validation_blend_embeddings.npy,10800128,10.800128,2f76bfd0a66dd4f6b19661bd6c279f0817b2ff098da4020c6a3c542385263dba,cache_or_dense_embedding,DERIVED_BULKY_ARTIFACT,yes,no,no,,EXCLUDE_LOCAL_ONLY,Regenerable cache or dense embedding; compact provenance is sufficient.
outputs/runs/thayer_multiple_hypotheses_20260712_190701/features/near_pool_validation_target_embeddings.npy,10800128,10.800128,807921ec47d3ee8fd984a916f26712827d6bf508e3857f17f530d0c31922500f,cache_or_dense_embedding,DERIVED_BULKY_ARTIFACT,yes,no,no,,EXCLUDE_LOCAL_ONLY,Regenerable cache or dense embedding; compact provenance is sufficient.
outputs/runs/thayer_probabilistic_unet_20260712_163340/features/near_pool_calibration_blend_embeddings.npy,10800128,10.800128,1c6d641c1afd025feee377e6f08e904c7e1a6b2cfd440700e06cfd8bffac1293,cache_or_dense_embedding,DERIVED_BULKY_ARTIFACT,yes,no,no,,EXCLUDE_LOCAL_ONLY,Regenerable cache or dense embedding; compact provenance is sufficient.
outputs/runs/thayer_probabilistic_unet_20260712_163340/features/near_pool_calibration_target_embeddings.npy,10800128,10.800128,ac13545b8ca98356b3868e8040bb132ca8189a401d4073cb32f7d8f416ed8c02,cache_or_dense_embedding,DERIVED_BULKY_ARTIFACT,yes,no,no,,EXCLUDE_LOCAL_ONLY,Regenerable cache or dense embedding; compact provenance is sufficient.
outputs/runs/thayer_probabilistic_unet_20260712_163340/features/near_pool_validation_blend_embeddings.npy,10800128,10.800128,c62b9c63c0f1a62b1eba7ba30d6d70eb904e25eb9e7736641480d9a2c181f5fa,cache_or_dense_embedding,DERIVED_BULKY_ARTIFACT,yes,no,no,,EXCLUDE_LOCAL_ONLY,Regenerable cache or dense embedding; compact provenance is sufficient.
outputs/runs/thayer_probabilistic_unet_20260712_163340/features/near_pool_validation_target_embeddings.npy,10800128,10.800128,96213a0e695ce03fe865c747c5fb8ba7eb41bdefe42e0ed4bdc997d62dd2dae1,cache_or_dense_embedding,DERIVED_BULKY_ARTIFACT,yes,no,no,,EXCLUDE_LOCAL_ONLY,Regenerable cache or dense embedding; compact provenance is sufficient.
outputs/runs/thayer_select_hierarchical_feasibility_20260712_010729/features/v3_r_training_samples.csv,10790441,10.790441,1ca52a6471887284e133a32097ff8f914175cd7fc03a64f8b9a74a6d1bcff6db,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/evaluation_audit_20260708_220833/mask_audit/core_examples/core_region_examples.png,10722272,10.722272,27c473e419f59d4a2b7308dac0832c45a2bd36f86e066549937d031257849178,large_figure,PUBLICATION_REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Only selected compact central figures belong in the curated archive.
outputs/runs/dr10_model_probe_20260711_160018/figures/scene_probe_v1/manual_review_montage_page03.png,10552065,10.552065,576173b28c069d66397fa07ac823d34f10d2bd55be1a49543537d484de94827a,large_figure,PUBLICATION_REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Only selected compact central figures belong in the curated archive.
outputs/runs/thayer_probabilistic_unet_20260712_163340/manifests/probabilistic_unet_scene_definitions.csv,10395225,10.395225,fa809f1fae58b09531d646c6ca20455721d987b6285b67eb92a808196fa4cfe4,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/dr10_model_probe_20260711_160018/figures/scene_probe_v1/manual_review_montage_page04.png,10369197,10.369197,a1d733203e45fea6b574564b27bac9e44b6b3456d2d79dd93fee08fc112a4eda,large_figure,PUBLICATION_REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Only selected compact central figures belong in the curated archive.
outputs/runs/thayer_select_prompt_ablation_20260711_164329/manifests/development_scene_definitions.csv,10341031,10.341031,4da021327aae9285ee1fda3464faa2365a792a8c680fe9e30e66c6ed4475ebda,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
data/dr10_grz_cutouts/pilot_20260711_024415/logs/download_events.jsonl,10171639,10.171639,88628542477b6a97b1bb51addc0c30e5a2287393c3eab6c3caf55ae74d4003ac,raw_dataset_or_catalog,PROTECTED_LOCAL_DATA,yes,no,no,,EXCLUDE_LOCAL_ONLY,Raw datasets and downloaded catalogs are not repository artifacts.
outputs/runs/research_correctness_audit_20260710_092241/tables/grouped_retrain_per_sample_metrics.csv,10069044,10.069044,934cf3f93c260f1a3faf1ece6c8bf3c044ac51029c282d070d02224fe0c3f9b6,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/research_correctness_audit_20260710_092241/tables/grouped_existing_v02_per_sample_metrics.csv,10044676,10.044676,a8c13e52c32feee2bce23dd6a2811272a3922cffade7c0d91a3f7d9d3912426a,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_multiple_hypotheses_20260712_190701/manifests/probabilistic_unet_scene_definitions.csv,9872708,9.872708,2dc7e17ef83bc02ed59bd0947c7b8f403e1ab7f933a2d753f61c2bc77d81ba64,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_hierarchical_safety_20260711_225657/features/v3_q_training_samples.csv,9855292,9.855292,edcd3ada9f23e3f01d3d9d752abd8e5d9c61114aad190bf4b830169373be1f5c,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_hierarchical_safety_20260711_225657/features/v2_q_training_samples.csv,9835292,9.835292,a358eda44344fff30b1611c217fab165d37405e9cdab6fae1517e655f8773ba9,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_hierarchical_feasibility_20260712_010729/features/v4_q_training_samples.csv,9467445,9.467445,2cc11ca9fc61e20e771746425d89fcaaecd6aded35b857e26b7462fc2229755f,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_audit_v0_20260714_154655/episodes/post_training_manifest.csv,9182367,9.182367,7e2ea4efd4069fbd27bdb1d82a12fc51ef5b2f86f76cc06c010d9901ad163835,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/dr10_model_probe_20260711_160018/figures/scene_probe_v1/manual_review_montage_page02.png,9018734,9.018734,010a09d501549bb531248de301aecf32d387900255d83e0da3886824feb79463,large_figure,PUBLICATION_REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Only selected compact central figures belong in the curated archive.
outputs/runs/thayer_multiple_hypotheses_20260712_190701/manifests/approved_source_commitments.csv,8972284,8.972284,74a82655e2e47a39ae7be3872cfa313a89d62e97be7fd8a268301b5e999c9cfe,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_multiple_hypotheses_20260712_190701/tables/near_collision_pool_render_manifest.csv,8946815,8.946815,053258f1cf6bd64e49bea0560e23c166623e09a359a55e6509a91a871fc3ac55,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_probabilistic_unet_20260712_163340/tables/near_collision_pool_render_manifest.csv,8946815,8.946815,f5131c6aeea7c1d098ba16739cd9a59d080926e163d8c410b624d6bdc7b11fa3,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_hierarchical_safety_20260711_225657/manifests/v2_natural_calibration_scene_manifest.csv,8750499,8.750499,12effcd8158e4841ac4e6e802d05628d4200c802e971c867c3cc468d55bb31d0,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/dr10_model_probe_20260711_160018/figures/scene_probe_v1/manual_review_montage_page01.png,8745917,8.745917,2eab469edd21012e0dbedadd6fc14071f24b46f21014591fad5a8c3e67f0e531,large_figure,PUBLICATION_REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Only selected compact central figures belong in the curated archive.
outputs/runs/evaluation_audit_20260708_220833/model_audit/comparison_grids/stress_low_severity_model_hard.png,8588951,8.588951,373fb6cd3726527a6cfeef0cb8f59012f5c5496557970979b9c534f51aaf69a0,large_figure,PUBLICATION_REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Only selected compact central figures belong in the curated archive.
outputs/runs/evaluation_audit_20260708_220833/model_audit/comparison_grids/normal_comparison_grid_failures.png,8539709,8.539709,bac4761f5b890af782cdf082650ff4855501cf276b45619d25bb5a5f97911340,large_figure,PUBLICATION_REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Only selected compact central figures belong in the curated archive.
outputs/runs/evaluation_audit_20260708_220833/model_audit/comparison_grids/stress_high_severity_model_easy.png,8503705,8.503705,74766d6461a4f3709804bf6c916c19d927fe6b7daf93f623bf267ada1f9f0877,large_figure,PUBLICATION_REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Only selected compact central figures belong in the curated archive.
outputs/runs/evaluation_audit_20260708_220833/model_audit/comparison_grids/normal_comparison_grid_best.png,8493081,8.493081,712223caea64d5cb7251ac5c56cee55a8eae53a04550839753f9644024b2874b,large_figure,PUBLICATION_REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Only selected compact central figures belong in the curated archive.
outputs/runs/evaluation_audit_20260708_220833/model_audit/comparison_grids/stress_high_core_obstruction.png,8434438,8.434438,bbdf31464d103748a14b2f754148fde192e825af48bc56ef4da70dc6d6827c5b,large_figure,PUBLICATION_REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Only selected compact central figures belong in the curated archive.
outputs/runs/evaluation_audit_20260708_220833/model_audit/comparison_grids/stress_comparison_grid_best.png,8429229,8.429229,b9175a2b1bb1f851c6bc3ff7683daf42cb171f8df0e830bad3c771d0aa063c69,large_figure,PUBLICATION_REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Only selected compact central figures belong in the curated archive.
outputs/runs/thayer_select_hierarchical_safety_20260711_225657/features/v2_natural_calibration_features.npz,8342531,8.342531,4ab76c226c13cf2261af00f81ff9cbca5e4c5060aa46920c8cee9f2401a1e118,scientific_tensor_or_generated_observation,POTENTIALLY_PROTECTED_OR_DERIVED,yes,no,no,,EXCLUDE_LOCAL_ONLY,"Dense scientific tensors remain local; commit compact tables, reports, and manifests."
outputs/runs/thayer_pu_batch_r1_20260714_224244/eligibility_continuation/inference/thayer_pu_calibration_inference_manifest.csv,8326824,8.326824,89113a71c55e0b5830f2228a24e469e7549ae5c1b82581be509a9c6618f15ef7,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/evaluation_audit_20260708_220833/model_audit/comparison_grids/stress_comparison_grid_random.png,8296100,8.296100,0282d05942ad98211955ebd797ebfd7a8691395d0888f24d2c59d20bff9d2bef,large_figure,PUBLICATION_REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Only selected compact central figures belong in the curated archive.
outputs/runs/evaluation_audit_20260708_220833/model_audit/comparison_grids/stress_direct_worse_than_identity.png,8214971,8.214971,ebc0418d304a1231592b2d054b48e2d5449bfb19f89d4ebb04e026c59b482497,large_figure,PUBLICATION_REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Only selected compact central figures belong in the curated archive.
outputs/runs/evaluation_audit_20260708_220833/model_audit/comparison_grids/stress_comparison_grid_failures.png,8152130,8.152130,85f8968da779d356e76b7fe332af9c8ab1d906bf202ce75fcae4da5d8547e4ca,large_figure,PUBLICATION_REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Only selected compact central figures belong in the curated archive.
outputs/checkpoints/unet_resunet_v04_candidate_20260710_043109_final.pth,8123551,8.123551,9159ef76953c4908f6025be27eb6077c3646af6bb601de522acf6f59611869a7,checkpoint_or_optimizer_state,LOCAL_MODEL_STATE,yes,no,no,,EXCLUDE_LOCAL_ONLY,Checkpoints and optimizer state are retained locally and represented by hashes only.
outputs/checkpoints/unet_resunet_v04_candidate_20260710_043109_best.pth,8123411,8.123411,d232ce1731db17ca70765227f73b7c1f84564868e3ca07809818f87963cd1194,checkpoint_or_optimizer_state,LOCAL_MODEL_STATE,yes,no,no,,EXCLUDE_LOCAL_ONLY,Checkpoints and optimizer state are retained locally and represented by hashes only.
outputs/runs/thayer_select_frozen_head_ablation_20260711_220756/features/frozen_feature_samples.csv,8024394,8.024394,ea60decbdbb0b238d44c2526d1b04a1eab5e5f488cfc711ed9ab94bf0ff8f0f2,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_hierarchical_feasibility_20260712_010729/features/v2_q_training_samples.csv,7883365,7.883365,61d6d00a4898a9a2c049415eea68540dbd05704eaaa0f88d63308fccdd42c420,other_large_artifact,REVIEW_REQUIRED,yes,no,no,DUP-016,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_hierarchical_feasibility_20260712_010729/features/v3_q_training_samples.csv,7883365,7.883365,61d6d00a4898a9a2c049415eea68540dbd05704eaaa0f88d63308fccdd42c420,other_large_artifact,REVIEW_REQUIRED,yes,no,no,DUP-016,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_audit_v0_20260714_154655/episodes/pre_training_manifest.csv,7849715,7.849715,953fba25df2c1c6967b17b11e81ec6921ca47ef9602612163c1bf2ec91f9b1ee,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/checkpoints/unet_residual_5000train_800val_800test_20ep_20260708_154947.pth,7756343,7.756343,b5874feb7d5ad86bc5a288149213b202ac03a5d56bdd40383634240031631c90,checkpoint_or_optimizer_state,LOCAL_MODEL_STATE,yes,no,no,,EXCLUDE_LOCAL_ONLY,Checkpoints and optimizer state are retained locally and represented by hashes only.
outputs/checkpoints/unet_br_v02_moderate_grouped_retrain_20260710_110917_best.pth,7754959,7.754959,eea442ff21bdfbdd74815d7b292e786f187dc9a63fea73d4adde98a4b082802b,checkpoint_or_optimizer_state,LOCAL_MODEL_STATE,yes,no,no,,EXCLUDE_LOCAL_ONLY,Checkpoints and optimizer state are retained locally and represented by hashes only.
outputs/checkpoints/unet_br_v02_moderate_grouped_retrain_20260710_110917_final.pth,7754959,7.754959,c67b67ffd19f52f46e91b96f99207255853548332bd1e9949631be7e72d3051f,checkpoint_or_optimizer_state,LOCAL_MODEL_STATE,yes,no,no,,EXCLUDE_LOCAL_ONLY,Checkpoints and optimizer state are retained locally and represented by hashes only.
outputs/checkpoints/unet_direct_5000train_800val_800test_20ep.pth,7754067,7.754067,401e057dd23b16ee7696752b8e45d87e74af4cdd4e365ac08dab8d952a927d32,checkpoint_or_optimizer_state,LOCAL_MODEL_STATE,yes,no,no,,EXCLUDE_LOCAL_ONLY,Checkpoints and optimizer state are retained locally and represented by hashes only.
outputs/checkpoints/unet_br_v03_delta_candidate_20260710_031425_final.pth,7753955,7.753955,b0b5105e5bc32985f6f64375c104887052c50f2e3d40147a0b64bc21596cca61,checkpoint_or_optimizer_state,LOCAL_MODEL_STATE,yes,no,no,,EXCLUDE_LOCAL_ONLY,Checkpoints and optimizer state are retained locally and represented by hashes only.
outputs/checkpoints/unet_br_v03_delta_candidate_20260710_031425_best.pth,7753857,7.753857,4f059873813d63cdc7d8ec78406a772eed6081695b114315b43f7cc036d1d6c0,checkpoint_or_optimizer_state,LOCAL_MODEL_STATE,yes,no,no,,EXCLUDE_LOCAL_ONLY,Checkpoints and optimizer state are retained locally and represented by hashes only.
outputs/checkpoints/unet_br_v03_delta_color_20260709_185630_final.pth,7753563,7.753563,e11275759d90b6ee71e5648b2aa2da561e772830b0566f765027dbaa6641dd4a,checkpoint_or_optimizer_state,LOCAL_MODEL_STATE,yes,no,no,,EXCLUDE_LOCAL_ONLY,Checkpoints and optimizer state are retained locally and represented by hashes only.
outputs/checkpoints/unet_br_v03_delta_color_20260709_185630_best.pth,7753465,7.753465,6f2d84f9ba17334022e751e13c7399f59012e62e6121254bc1471e4a3439443b,checkpoint_or_optimizer_state,LOCAL_MODEL_STATE,yes,no,no,,EXCLUDE_LOCAL_ONLY,Checkpoints and optimizer state are retained locally and represented by hashes only.
outputs/checkpoints/unet_residual_weighted_br_20260709_030245_final.pth,7753375,7.753375,c5e57f335e03761e4bc8310d7db5207d25b6ff9a48bf0a9686a64e990486c03d,checkpoint_or_optimizer_state,LOCAL_MODEL_STATE,yes,no,no,,EXCLUDE_LOCAL_ONLY,Checkpoints and optimizer state are retained locally and represented by hashes only.
outputs/checkpoints/unet_residual_weighted_br_20260709_043745_final.pth,7753375,7.753375,0c350c93f3c6057c26cbeab02345147cee132ad36c214c8a8a7b7a9945f8d09b,checkpoint_or_optimizer_state,LOCAL_MODEL_STATE,yes,no,no,,EXCLUDE_LOCAL_ONLY,Checkpoints and optimizer state are retained locally and represented by hashes only.
outputs/checkpoints/unet_residual_weighted_br_20260709_030245_best.pth,7753277,7.753277,ddda625038d1a05bb93d9fd98162f5ff2f754ee44ac6eeb06096cda4307b611c,checkpoint_or_optimizer_state,LOCAL_MODEL_STATE,yes,no,no,,EXCLUDE_LOCAL_ONLY,Checkpoints and optimizer state are retained locally and represented by hashes only.
outputs/checkpoints/unet_residual_weighted_br_20260709_043745_best.pth,7753277,7.753277,b5b1ba3911dd62da97f2540d55933e403828a87214987ef085ed46df5857c81f,checkpoint_or_optimizer_state,LOCAL_MODEL_STATE,yes,no,no,,EXCLUDE_LOCAL_ONLY,Checkpoints and optimizer state are retained locally and represented by hashes only.
outputs/checkpoints/unet_residual_balanced_hard_final_20260708_184544.pth,7753123,7.753123,438cbfcfbdb9b916e5d39fe3ff772cf0e4d8c329cfc8680730169764a3ced55a,checkpoint_or_optimizer_state,LOCAL_MODEL_STATE,yes,no,no,,EXCLUDE_LOCAL_ONLY,Checkpoints and optimizer state are retained locally and represented by hashes only.
outputs/checkpoints/unet_residual_balanced_hard_final_20260708_184632.pth,7753123,7.753123,1869bfa64823e343cd5cca0d1dcd902d1caa5ba4119aa983ea41739dffc51acf,checkpoint_or_optimizer_state,LOCAL_MODEL_STATE,yes,no,no,,EXCLUDE_LOCAL_ONLY,Checkpoints and optimizer state are retained locally and represented by hashes only.
outputs/checkpoints/unet_residual_balanced_hard_20260708_184544.pth,7752535,7.752535,ded848adb4b6c7a6b074b9f6cb2c3b152b647f4522a09fe84f65e4e7da162bd1,checkpoint_or_optimizer_state,LOCAL_MODEL_STATE,yes,no,no,,EXCLUDE_LOCAL_ONLY,Checkpoints and optimizer state are retained locally and represented by hashes only.
outputs/checkpoints/unet_residual_balanced_hard_20260708_184632.pth,7752535,7.752535,7aeb76fabb7057442515cf6c2c681cc47e3f77efd162683632b9320b43802c4e,checkpoint_or_optimizer_state,LOCAL_MODEL_STATE,yes,no,no,,EXCLUDE_LOCAL_ONLY,Checkpoints and optimizer state are retained locally and represented by hashes only.
outputs/runs/thayer_select_hierarchical_safety_20260711_225657/manifests/v2_q_training_scene_definitions.csv,7744209,7.744209,1868d739b834c7a7520f842444ec65ef4388f514b1f4faf330976ed930ddf054,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_hierarchical_safety_20260711_225657/manifests/v2_r_training_scene_definitions.csv,7739888,7.739888,767210a630021c3262fa09356f6d09ac7f0e783d2754697965a2e7c814677f60,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_select_hierarchical_safety_20260711_225657/manifests/q_training_scene_definitions.csv,7699209,7.699209,ee3b9585cb1981ada50c7883590f0a6bdd44966afea702c474584d543c0d4867,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_multiple_hypotheses_20260712_190701/manifests/ordinary_scene_definitions.csv,7698150,7.698150,746dc996afc730d623fb201770485a1e78bb2b6a87bfab75196422db22ae21a1,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_probabilistic_unet_20260712_163340/manifests/ordinary_scene_definitions.csv,7683466,7.683466,e175d271e6fc29c6568e866445f781aca2f23f82628a338fcdea4be7f217d677,other_large_artifact,REVIEW_REQUIRED,yes,no,no,,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_pu_batch_r1_20260714_224244/eligibility_continuation/manifests/thayer_pu_training_source_manifest.csv,7585344,7.585344,93cdb687d83f73acf7990a7cd04da8431f0562cd882c2edbf9840ecad9cbe789,other_large_artifact,REVIEW_REQUIRED,yes,no,no,DUP-020,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
outputs/runs/thayer_pu_eligibility_v1_20260714_213113/manifests/thayer_pu_training_source_manifest.csv,7585344,7.585344,93cdb687d83f73acf7990a7cd04da8431f0562cd882c2edbf9840ecad9cbe789,other_large_artifact,REVIEW_REQUIRED,yes,no,no,DUP-020,EXCLUDE_UNLESS_EXPLICITLY_JUSTIFIED,Large artifact has no automatic scientific justification for Git inclusion.
